index,Better,Worse,label
30,frames/Sonic_Drawing/B4,frames/Sonic_Drawing/C1,1
17,frames/HandDrawing/A4,frames/HandDrawing/A1,1
24,frames/Suturing/C004,frames/Suturing/E005,1
94,frames/Knot_Tying/B002,frames/Knot_Tying/I003,1
29,frames/Suturing/H003,frames/Suturing/H005,1
319,frames/Knot_Tying/B001,frames/Knot_Tying/F003,1
6,frames/HandDrawing/E1,frames/HandDrawing/F5,1
195,frames/Needle_Passing/F003,frames/Needle_Passing/C005,1
85,frames/ChopstickUsing/A1,frames/ChopstickUsing/E5,1
322,frames/Knot_Tying/D004,frames/Knot_Tying/G003,1
160,frames/ChopstickUsing/H2,frames/ChopstickUsing/G2,1
227,frames/Suturing/G002,frames/Suturing/B005,1
214,frames/ChopstickUsing/D3,frames/ChopstickUsing/D5,1
282,frames/Knot_Tying/E004,frames/Knot_Tying/D002,1
21,frames/HandDrawing/A5,frames/HandDrawing/E4,1
198,frames/Needle_Passing/C004,frames/Needle_Passing/D003,1
172,frames/ChopstickUsing/B1,frames/ChopstickUsing/G3,1
20,frames/HandDrawing/A3,frames/HandDrawing/B4,1
277,frames/Knot_Tying/D004,frames/Knot_Tying/E004,1
357,frames/Knot_Tying/C004,frames/Knot_Tying/E004,1
214,frames/Suturing/F002,frames/Suturing/H004,1
242,frames/ChopstickUsing/D2,frames/ChopstickUsing/D5,1
214,frames/Knot_Tying/E003,frames/Knot_Tying/G004,1
266,frames/Knot_Tying/H004,frames/Knot_Tying/I003,1
278,frames/Knot_Tying/C003,frames/Knot_Tying/B002,1
181,frames/Knot_Tying/D002,frames/Knot_Tying/B001,1
282,frames/Knot_Tying/C004,frames/Knot_Tying/I003,1
192,frames/Suturing/I005,frames/Suturing/D004,1
36,frames/Needle_Passing/D005,frames/Needle_Passing/I002,1
55,frames/ChopstickUsing/H3,frames/ChopstickUsing/D1,1
60,frames/Knot_Tying/D004,frames/Knot_Tying/F005,1
25,frames/HandDrawing/E5,frames/HandDrawing/F1,1
41,frames/Sonic_Drawing/C4,frames/Sonic_Drawing/B1,1
120,frames/Needle_Passing/I005,frames/Needle_Passing/D003,1
115,frames/Knot_Tying/I001,frames/Knot_Tying/I002,1
296,frames/Knot_Tying/D005,frames/Knot_Tying/G001,1
153,frames/Suturing/F005,frames/Suturing/E003,1
219,frames/Suturing/H004,frames/Suturing/B002,1
181,frames/Knot_Tying/E002,frames/Knot_Tying/I003,1
328,frames/Suturing/D003,frames/Suturing/G001,1
246,frames/Suturing/I002,frames/Suturing/C002,1
220,frames/Knot_Tying/F005,frames/Knot_Tying/H003,1
22,frames/Sonic_Drawing/C4,frames/Sonic_Drawing/D1,1
168,frames/Knot_Tying/E002,frames/Knot_Tying/D001,1
244,frames/ChopstickUsing/F5,frames/ChopstickUsing/E5,1
69,frames/DoughRolling/S09,frames/DoughRolling/S11,1
106,frames/Knot_Tying/E002,frames/Knot_Tying/I003,1
14,frames/HandDrawing/B1,frames/HandDrawing/F3,1
44,frames/Suturing/I005,frames/Suturing/B005,1
402,frames/Suturing/F002,frames/Suturing/G005,1
137,frames/Suturing/E003,frames/Suturing/B005,1
211,frames/Knot_Tying/H004,frames/Knot_Tying/H003,1
51,frames/HandDrawing/B1,frames/HandDrawing/E5,1
47,frames/DoughRolling/S20,frames/DoughRolling/S22,1
233,frames/Suturing/I005,frames/Suturing/D005,1
4,frames/HandDrawing/F3,frames/HandDrawing/F1,1
198,frames/ChopstickUsing/A3,frames/ChopstickUsing/C2,1
24,frames/ChopstickUsing/H2,frames/ChopstickUsing/B1,1
130,frames/Knot_Tying/E002,frames/Knot_Tying/F004,1
133,frames/Knot_Tying/E005,frames/Knot_Tying/D002,1
231,frames/Suturing/E001,frames/Suturing/B005,1
129,frames/Needle_Passing/F004,frames/Needle_Passing/B002,1
73,frames/DoughRolling/S25,frames/DoughRolling/S50,1
292,frames/Knot_Tying/H003,frames/Knot_Tying/G004,1
73,frames/Needle_Passing/H002,frames/Needle_Passing/B001,1
69,frames/Suturing/C003,frames/Suturing/G002,1
140,frames/Suturing/D001,frames/Suturing/B001,1
94,frames/DoughRolling/S17,frames/DoughRolling/S11,1
375,frames/Suturing/C002,frames/Suturing/E003,1
320,frames/Suturing/F001,frames/Suturing/D002,1
373,frames/Suturing/F004,frames/Suturing/I002,1
205,frames/Suturing/E002,frames/Suturing/G002,1
270,frames/Knot_Tying/D003,frames/Knot_Tying/I003,1
63,frames/Needle_Passing/E005,frames/Needle_Passing/E003,1
371,frames/Suturing/F005,frames/Suturing/E001,1
164,frames/Needle_Passing/H002,frames/Needle_Passing/E001,1
140,frames/Knot_Tying/D004,frames/Knot_Tying/D005,1
75,frames/DoughRolling/S25,frames/DoughRolling/S34,1
377,frames/Suturing/E005,frames/Suturing/E001,1
43,frames/DoughRolling/S30,frames/DoughRolling/S50,0
31,frames/DoughRolling/S33,frames/DoughRolling/S17,1
37,frames/ChopstickUsing/H2,frames/ChopstickUsing/A2,1
241,frames/Knot_Tying/E005,frames/Knot_Tying/D005,1
68,frames/Suturing/C001,frames/Suturing/F001,1
36,frames/DoughRolling/S18,frames/DoughRolling/S15,1
291,frames/Suturing/C004,frames/Suturing/B002,1
20,frames/HandDrawing/B1,frames/HandDrawing/F5,1
197,frames/Knot_Tying/D001,frames/Knot_Tying/F003,1
218,frames/Suturing/F005,frames/Suturing/G002,1
153,frames/Needle_Passing/D005,frames/Needle_Passing/D004,1
264,frames/Suturing/G002,frames/Suturing/E001,1
271,frames/ChopstickUsing/D3,frames/ChopstickUsing/H1,1
104,frames/Needle_Passing/H002,frames/Needle_Passing/E004,1
9,frames/ChopstickUsing/G3,frames/ChopstickUsing/G5,1
265,frames/Knot_Tying/E002,frames/Knot_Tying/E001,1
173,frames/Knot_Tying/E002,frames/Knot_Tying/G005,1
233,frames/Needle_Passing/H004,frames/Needle_Passing/C001,1
19,frames/HandDrawing/E2,frames/HandDrawing/F1,1
176,frames/Suturing/I005,frames/Suturing/D002,1
30,frames/Sonic_Drawing/C5,frames/Sonic_Drawing/D3,0
55,frames/ChopstickUsing/D2,frames/ChopstickUsing/C5,1
176,frames/ChopstickUsing/H4,frames/ChopstickUsing/H1,1
10,frames/Sonic_Drawing/A3,frames/Sonic_Drawing/D3,0
180,frames/ChopstickUsing/H3,frames/ChopstickUsing/F5,1
64,frames/HandDrawing/F3,frames/HandDrawing/F2,1
25,frames/ChopstickUsing/B3,frames/ChopstickUsing/A5,1
299,frames/Knot_Tying/E001,frames/Knot_Tying/D001,1
328,frames/Knot_Tying/F004,frames/Knot_Tying/G001,1
6,frames/Sonic_Drawing/D3,frames/Sonic_Drawing/A1,1
2,frames/ChopstickUsing/B2,frames/ChopstickUsing/B5,1
24,frames/HandDrawing/B4,frames/HandDrawing/E2,0
16,frames/ChopstickUsing/F2,frames/ChopstickUsing/G5,1
23,frames/HandDrawing/B5,frames/HandDrawing/E3,1
211,frames/Needle_Passing/E005,frames/Needle_Passing/C002,1
217,frames/ChopstickUsing/C1,frames/ChopstickUsing/C2,1
37,frames/ChopstickUsing/H1,frames/ChopstickUsing/E3,1
311,frames/Knot_Tying/D004,frames/Knot_Tying/D003,1
62,frames/Needle_Passing/F001,frames/Needle_Passing/E005,1
220,frames/Suturing/I001,frames/Suturing/D001,1
101,frames/Knot_Tying/C001,frames/Knot_Tying/D001,1
244,frames/Knot_Tying/C004,frames/Knot_Tying/D003,1
31,frames/Sonic_Drawing/D2,frames/Sonic_Drawing/D1,1
230,frames/ChopstickUsing/C5,frames/ChopstickUsing/A1,1
319,frames/Suturing/G002,frames/Suturing/D001,1
153,frames/Knot_Tying/E004,frames/Knot_Tying/D001,1
135,frames/Knot_Tying/E003,frames/Knot_Tying/E004,1
53,frames/Needle_Passing/B003,frames/Needle_Passing/C004,1
43,frames/Suturing/C003,frames/Suturing/D005,1
71,frames/Suturing/F002,frames/Suturing/G003,1
344,frames/Suturing/G002,frames/Suturing/D001,1
262,frames/Knot_Tying/C004,frames/Knot_Tying/E002,1
27,frames/HandDrawing/B1,frames/HandDrawing/A1,1
173,frames/ChopstickUsing/D4,frames/ChopstickUsing/G1,1
132,frames/Knot_Tying/C002,frames/Knot_Tying/G001,1
75,frames/Knot_Tying/C004,frames/Knot_Tying/G004,1
81,frames/Needle_Passing/D005,frames/Needle_Passing/C003,1
50,frames/Suturing/D001,frames/Suturing/B001,1
91,frames/Needle_Passing/I004,frames/Needle_Passing/C002,1
383,frames/Suturing/E001,frames/Suturing/B003,1
24,frames/Sonic_Drawing/B5,frames/Sonic_Drawing/C1,0
181,frames/ChopstickUsing/D5,frames/ChopstickUsing/F3,1
138,frames/Suturing/F003,frames/Suturing/B003,1
157,frames/Knot_Tying/F005,frames/Knot_Tying/F004,1
260,frames/Knot_Tying/B001,frames/Knot_Tying/F004,1
100,frames/ChopstickUsing/A3,frames/ChopstickUsing/G1,1
0,frames/ChopstickUsing/D2,frames/ChopstickUsing/C4,1
7,frames/DoughRolling/S15,frames/DoughRolling/S35,1
0,frames/Needle_Passing/B004,frames/Needle_Passing/C002,1
360,frames/Knot_Tying/B001,frames/Knot_Tying/B002,1
207,frames/ChopstickUsing/A5,frames/ChopstickUsing/F4,1
227,frames/ChopstickUsing/H2,frames/ChopstickUsing/A1,1
40,frames/Needle_Passing/E003,frames/Needle_Passing/C004,1
47,frames/Needle_Passing/E001,frames/Needle_Passing/D002,1
221,frames/Suturing/F003,frames/Suturing/E001,1
4,frames/HandDrawing/A2,frames/HandDrawing/A1,1
56,frames/Knot_Tying/B003,frames/Knot_Tying/I001,1
273,frames/Needle_Passing/E001,frames/Needle_Passing/C002,1
15,frames/ChopstickUsing/D1,frames/ChopstickUsing/F5,1
115,frames/Knot_Tying/H005,frames/Knot_Tying/G003,1
77,frames/Suturing/E001,frames/Suturing/D001,1
330,frames/Suturing/C005,frames/Suturing/B005,1
38,frames/Knot_Tying/G003,frames/Knot_Tying/B002,1
198,frames/Suturing/D003,frames/Suturing/B005,1
61,frames/Suturing/G005,frames/Suturing/H004,1
79,frames/ChopstickUsing/D1,frames/ChopstickUsing/C2,1
183,frames/Suturing/E004,frames/Suturing/D001,1
248,frames/ChopstickUsing/E2,frames/ChopstickUsing/A4,1
267,frames/Suturing/F004,frames/Suturing/G003,1
7,frames/Suturing/C004,frames/Suturing/E003,1
7,frames/Sonic_Drawing/D2,frames/Sonic_Drawing/D3,1
369,frames/Suturing/F003,frames/Suturing/H005,1
74,frames/ChopstickUsing/G2,frames/ChopstickUsing/G5,0
162,frames/Needle_Passing/H004,frames/Needle_Passing/E004,1
121,frames/Knot_Tying/G002,frames/Knot_Tying/G004,1
319,frames/Suturing/C003,frames/Suturing/I003,1
219,frames/ChopstickUsing/D5,frames/ChopstickUsing/C2,1
92,frames/DoughRolling/S25,frames/DoughRolling/S20,1
109,frames/Knot_Tying/D004,frames/Knot_Tying/F003,1
98,frames/ChopstickUsing/C1,frames/ChopstickUsing/F5,1
59,frames/Knot_Tying/H004,frames/Knot_Tying/D002,1
100,frames/Needle_Passing/E005,frames/Needle_Passing/D002,1
365,frames/Suturing/F003,frames/Suturing/G004,1
37,frames/Needle_Passing/H004,frames/Needle_Passing/E003,1
35,frames/Sonic_Drawing/C2,frames/Sonic_Drawing/B1,1
1,frames/ChopstickUsing/E3,frames/ChopstickUsing/F3,1
353,frames/Knot_Tying/D005,frames/Knot_Tying/G001,1
264,frames/ChopstickUsing/E3,frames/ChopstickUsing/A4,1
276,frames/Knot_Tying/D001,frames/Knot_Tying/G004,1
4,frames/Suturing/D002,frames/Suturing/G003,1
12,frames/Needle_Passing/B004,frames/Needle_Passing/E004,1
154,frames/Needle_Passing/D002,frames/Needle_Passing/D003,1
157,frames/Suturing/C003,frames/Suturing/D002,1
276,frames/ChopstickUsing/D3,frames/ChopstickUsing/E5,1
42,frames/HandDrawing/A5,frames/HandDrawing/F2,1
181,frames/Suturing/C003,frames/Suturing/B001,1
255,frames/ChopstickUsing/G1,frames/ChopstickUsing/G2,1
245,frames/Suturing/H001,frames/Suturing/B004,1
144,frames/Needle_Passing/F004,frames/Needle_Passing/B004,1
145,frames/Knot_Tying/D005,frames/Knot_Tying/G005,1
237,frames/Knot_Tying/H004,frames/Knot_Tying/B002,1
153,frames/Needle_Passing/H005,frames/Needle_Passing/I004,1
377,frames/Suturing/G004,frames/Suturing/I005,1
93,frames/Needle_Passing/I002,frames/Needle_Passing/C002,1
332,frames/Suturing/C004,frames/Suturing/C003,1
16,frames/DoughRolling/S33,frames/DoughRolling/S19,1
279,frames/ChopstickUsing/D4,frames/ChopstickUsing/F5,1
182,frames/ChopstickUsing/A3,frames/ChopstickUsing/G1,1
292,frames/Knot_Tying/C004,frames/Knot_Tying/I001,1
162,frames/Needle_Passing/E003,frames/Needle_Passing/C003,1
338,frames/Suturing/H005,frames/Suturing/C002,1
12,frames/Knot_Tying/F003,frames/Knot_Tying/B004,1
19,frames/ChopstickUsing/C5,frames/ChopstickUsing/G3,1
206,frames/Knot_Tying/H003,frames/Knot_Tying/B004,1
266,frames/ChopstickUsing/D2,frames/ChopstickUsing/B4,1
54,frames/Suturing/G001,frames/Suturing/B005,1
165,frames/Suturing/F003,frames/Suturing/E003,1
251,frames/Suturing/E003,frames/Suturing/B005,1
9,frames/ChopstickUsing/H5,frames/ChopstickUsing/F2,1
48,frames/DoughRolling/S11,frames/DoughRolling/S31,1
263,frames/Knot_Tying/D001,frames/Knot_Tying/I001,1
33,frames/ChopstickUsing/A5,frames/ChopstickUsing/B4,1
63,frames/Suturing/E004,frames/Suturing/D005,1
266,frames/ChopstickUsing/A1,frames/ChopstickUsing/G1,1
20,frames/DoughRolling/S18,frames/DoughRolling/S16,1
240,frames/Needle_Passing/H004,frames/Needle_Passing/D002,1
47,frames/Sonic_Drawing/B4,frames/Sonic_Drawing/A3,1
204,frames/Suturing/I001,frames/Suturing/D003,1
145,frames/Suturing/G002,frames/Suturing/B005,1
47,frames/ChopstickUsing/C2,frames/ChopstickUsing/G1,0
226,frames/Needle_Passing/C005,frames/Needle_Passing/B001,1
18,frames/Knot_Tying/I003,frames/Knot_Tying/G004,1
9,frames/HandDrawing/A5,frames/HandDrawing/A4,1
289,frames/Knot_Tying/C005,frames/Knot_Tying/I001,1
323,frames/Knot_Tying/H004,frames/Knot_Tying/E002,1
16,frames/Needle_Passing/H002,frames/Needle_Passing/C002,1
292,frames/Suturing/I005,frames/Suturing/D005,1
11,frames/Suturing/F002,frames/Suturing/G004,1
37,frames/Sonic_Drawing/D5,frames/Sonic_Drawing/C1,1
253,frames/ChopstickUsing/F2,frames/ChopstickUsing/G5,1
25,frames/Needle_Passing/I005,frames/Needle_Passing/C004,1
293,frames/Knot_Tying/C004,frames/Knot_Tying/G001,1
96,frames/Needle_Passing/E004,frames/Needle_Passing/I002,1
51,frames/DoughRolling/S31,frames/DoughRolling/S51,0
6,frames/HandDrawing/E1,frames/HandDrawing/F4,1
155,frames/Suturing/E003,frames/Suturing/D001,1
129,frames/Needle_Passing/E005,frames/Needle_Passing/E004,1
8,frames/ChopstickUsing/D2,frames/ChopstickUsing/C4,1
134,frames/Suturing/H003,frames/Suturing/B002,1
164,frames/Needle_Passing/F001,frames/Needle_Passing/F003,1
82,frames/Needle_Passing/C005,frames/Needle_Passing/C003,1
104,frames/Knot_Tying/H004,frames/Knot_Tying/F003,1
27,frames/Needle_Passing/E001,frames/Needle_Passing/C004,1
35,frames/Needle_Passing/D004,frames/Needle_Passing/D002,1
297,frames/ChopstickUsing/B3,frames/ChopstickUsing/C4,1
168,frames/Suturing/E003,frames/Suturing/D001,1
25,frames/Needle_Passing/F003,frames/Needle_Passing/D001,1
103,frames/Suturing/D003,frames/Suturing/D004,1
14,frames/Sonic_Drawing/A4,frames/Sonic_Drawing/B1,1
207,frames/Needle_Passing/E003,frames/Needle_Passing/C003,1
12,frames/DoughRolling/S47,frames/DoughRolling/S34,1
57,frames/Suturing/C004,frames/Suturing/F002,1
66,frames/Sonic_Drawing/D5,frames/Sonic_Drawing/A1,1
11,frames/Needle_Passing/B003,frames/Needle_Passing/D001,1
80,frames/Needle_Passing/I004,frames/Needle_Passing/E001,1
232,frames/ChopstickUsing/D1,frames/ChopstickUsing/G3,1
58,frames/Sonic_Drawing/C3,frames/Sonic_Drawing/C1,1
363,frames/Knot_Tying/E005,frames/Knot_Tying/E004,1
14,frames/ChopstickUsing/H3,frames/ChopstickUsing/A5,1
0,frames/Needle_Passing/B002,frames/Needle_Passing/B001,0
2,frames/HandDrawing/E4,frames/HandDrawing/F4,1
105,frames/Needle_Passing/E005,frames/Needle_Passing/C004,1
16,frames/ChopstickUsing/H3,frames/ChopstickUsing/B5,1
22,frames/Needle_Passing/E004,frames/Needle_Passing/E003,1
134,frames/Suturing/G005,frames/Suturing/I003,1
125,frames/Knot_Tying/C002,frames/Knot_Tying/F004,1
41,frames/ChopstickUsing/B5,frames/ChopstickUsing/G3,0
190,frames/ChopstickUsing/B2,frames/ChopstickUsing/F4,1
150,frames/Suturing/F004,frames/Suturing/D001,1
313,frames/Knot_Tying/H005,frames/Knot_Tying/H003,1
15,frames/ChopstickUsing/D5,frames/ChopstickUsing/C2,1
53,frames/HandDrawing/B1,frames/HandDrawing/F4,1
120,frames/Needle_Passing/C002,frames/Needle_Passing/B001,1
52,frames/HandDrawing/B2,frames/HandDrawing/F1,1
193,frames/ChopstickUsing/D4,frames/ChopstickUsing/B5,1
99,frames/Knot_Tying/F001,frames/Knot_Tying/G005,1
35,frames/Needle_Passing/F003,frames/Needle_Passing/D001,1
4,frames/Needle_Passing/H005,frames/Needle_Passing/E004,1
308,frames/Knot_Tying/E005,frames/Knot_Tying/I001,1
98,frames/Knot_Tying/H004,frames/Knot_Tying/E004,1
141,frames/Needle_Passing/F001,frames/Needle_Passing/H004,1
271,frames/Suturing/E004,frames/Suturing/E001,1
275,frames/Suturing/H005,frames/Suturing/H001,1
152,frames/Knot_Tying/C004,frames/Knot_Tying/F003,1
59,frames/ChopstickUsing/E1,frames/ChopstickUsing/G1,0
278,frames/Knot_Tying/E002,frames/Knot_Tying/G001,1
386,frames/Suturing/F003,frames/Suturing/B005,1
53,frames/Knot_Tying/C001,frames/Knot_Tying/I002,1
60,frames/ChopstickUsing/D4,frames/ChopstickUsing/G1,1
104,frames/Needle_Passing/C001,frames/Needle_Passing/C003,1
103,frames/Knot_Tying/E004,frames/Knot_Tying/F005,1
0,frames/Knot_Tying/H004,frames/Knot_Tying/G001,1
76,frames/DoughRolling/S48,frames/DoughRolling/S53,0
41,frames/Needle_Passing/E003,frames/Needle_Passing/B002,1
97,frames/DoughRolling/S29,frames/DoughRolling/S34,1
29,frames/HandDrawing/B5,frames/HandDrawing/F4,1
79,frames/Suturing/F005,frames/Suturing/F001,1
40,frames/Suturing/I002,frames/Suturing/I003,1
61,frames/Suturing/F004,frames/Suturing/D003,1
85,frames/Suturing/E004,frames/Suturing/C005,1
103,frames/ChopstickUsing/H5,frames/ChopstickUsing/A2,1
95,frames/DoughRolling/S17,frames/DoughRolling/S35,1
257,frames/ChopstickUsing/H1,frames/ChopstickUsing/F2,1
2,frames/Knot_Tying/C004,frames/Knot_Tying/F001,1
267,frames/Knot_Tying/E002,frames/Knot_Tying/G001,1
290,frames/Suturing/C002,frames/Suturing/G001,1
30,frames/ChopstickUsing/A4,frames/ChopstickUsing/F4,1
161,frames/ChopstickUsing/E2,frames/ChopstickUsing/E5,1
249,frames/Suturing/H004,frames/Suturing/I003,1
175,frames/Knot_Tying/F004,frames/Knot_Tying/G004,1
68,frames/Needle_Passing/H005,frames/Needle_Passing/E005,1
39,frames/Knot_Tying/E003,frames/Knot_Tying/E005,1
39,frames/ChopstickUsing/H3,frames/ChopstickUsing/A3,1
218,frames/Needle_Passing/H005,frames/Needle_Passing/D003,1
54,frames/Knot_Tying/H005,frames/Knot_Tying/I003,1
125,frames/Knot_Tying/E002,frames/Knot_Tying/D002,1
87,frames/DoughRolling/S07,frames/DoughRolling/S54,1
146,frames/Knot_Tying/F001,frames/Knot_Tying/I003,1
42,frames/Needle_Passing/H002,frames/Needle_Passing/D003,1
18,frames/DoughRolling/S18,frames/DoughRolling/S09,1
87,frames/ChopstickUsing/F5,frames/ChopstickUsing/B5,1
251,frames/Knot_Tying/E004,frames/Knot_Tying/D001,1
46,frames/Needle_Passing/I003,frames/Needle_Passing/E001,1
56,frames/Knot_Tying/H005,frames/Knot_Tying/B001,1
299,frames/ChopstickUsing/E5,frames/ChopstickUsing/F3,1
228,frames/ChopstickUsing/E1,frames/ChopstickUsing/F3,1
162,frames/ChopstickUsing/C1,frames/ChopstickUsing/B4,1
149,frames/Knot_Tying/C003,frames/Knot_Tying/I002,1
239,frames/Knot_Tying/G005,frames/Knot_Tying/I002,1
127,frames/Knot_Tying/F001,frames/Knot_Tying/F005,1
57,frames/DoughRolling/S33,frames/DoughRolling/S41,1
65,frames/Suturing/E001,frames/Suturing/B003,1
25,frames/Sonic_Drawing/B2,frames/Sonic_Drawing/B3,1
20,frames/Suturing/E003,frames/Suturing/I001,1
310,frames/Knot_Tying/G001,frames/Knot_Tying/G004,1
96,frames/Needle_Passing/H005,frames/Needle_Passing/I002,1
116,frames/Knot_Tying/D003,frames/Knot_Tying/I001,1
170,frames/Suturing/H005,frames/Suturing/D001,1
161,frames/Knot_Tying/F002,frames/Knot_Tying/F004,1
9,frames/Knot_Tying/C002,frames/Knot_Tying/C004,1
8,frames/HandDrawing/A2,frames/HandDrawing/A3,0
36,frames/Sonic_Drawing/D5,frames/Sonic_Drawing/D3,1
70,frames/Suturing/H005,frames/Suturing/E001,1
300,frames/ChopstickUsing/D1,frames/ChopstickUsing/H5,1
301,frames/Knot_Tying/H004,frames/Knot_Tying/I002,1
25,frames/Sonic_Drawing/D2,frames/Sonic_Drawing/C5,1
31,frames/Suturing/H004,frames/Suturing/G002,1
124,frames/Knot_Tying/G002,frames/Knot_Tying/G001,1
254,frames/ChopstickUsing/D5,frames/ChopstickUsing/F2,1
26,frames/ChopstickUsing/C1,frames/ChopstickUsing/F1,1
49,frames/HandDrawing/B3,frames/HandDrawing/E3,1
30,frames/Knot_Tying/F003,frames/Knot_Tying/I001,1
37,frames/Needle_Passing/B003,frames/Needle_Passing/D005,1
123,frames/Needle_Passing/E005,frames/Needle_Passing/E001,1
239,frames/Suturing/F004,frames/Suturing/G003,1
29,frames/Sonic_Drawing/A5,frames/Sonic_Drawing/A1,1
230,frames/Suturing/D005,frames/Suturing/D001,1
8,frames/Sonic_Drawing/D5,frames/Sonic_Drawing/B1,1
368,frames/Suturing/H004,frames/Suturing/D003,1
156,frames/ChopstickUsing/E1,frames/ChopstickUsing/F4,1
217,frames/Suturing/D003,frames/Suturing/B001,1
82,frames/DoughRolling/S32,frames/DoughRolling/S34,1
8,frames/Suturing/C004,frames/Suturing/D001,1
86,frames/ChopstickUsing/A5,frames/ChopstickUsing/B5,1
43,frames/Suturing/F001,frames/Suturing/H004,1
151,frames/Knot_Tying/D005,frames/Knot_Tying/H003,1
68,frames/Knot_Tying/E002,frames/Knot_Tying/D001,1
119,frames/ChopstickUsing/B2,frames/ChopstickUsing/A5,1
80,frames/ChopstickUsing/D1,frames/ChopstickUsing/E5,1
186,frames/Knot_Tying/E002,frames/Knot_Tying/E001,1
52,frames/Sonic_Drawing/C3,frames/Sonic_Drawing/D1,1
259,frames/ChopstickUsing/D1,frames/ChopstickUsing/C3,1
83,frames/ChopstickUsing/B2,frames/ChopstickUsing/F5,1
202,frames/ChopstickUsing/H1,frames/ChopstickUsing/C3,1
52,frames/HandDrawing/B3,frames/HandDrawing/E2,1
57,frames/Suturing/E004,frames/Suturing/B004,1
193,frames/Knot_Tying/D004,frames/Knot_Tying/H005,1
88,frames/DoughRolling/S32,frames/DoughRolling/S34,1
247,frames/Suturing/C002,frames/Suturing/E005,1
164,frames/Knot_Tying/E001,frames/Knot_Tying/G004,1
262,frames/Needle_Passing/I005,frames/Needle_Passing/D003,1
35,frames/HandDrawing/B3,frames/HandDrawing/F3,1
144,frames/Suturing/D005,frames/Suturing/D003,1
303,frames/Suturing/F004,frames/Suturing/E005,1
57,frames/Suturing/I002,frames/Suturing/B003,1
55,frames/Sonic_Drawing/A5,frames/Sonic_Drawing/B3,1
67,frames/Knot_Tying/F002,frames/Knot_Tying/D001,1
350,frames/Knot_Tying/F005,frames/Knot_Tying/B004,1
60,frames/HandDrawing/A4,frames/HandDrawing/E3,1
98,frames/ChopstickUsing/D4,frames/ChopstickUsing/G4,1
95,frames/Needle_Passing/C004,frames/Needle_Passing/D002,1
198,frames/Knot_Tying/C005,frames/Knot_Tying/B002,1
34,frames/Suturing/H005,frames/Suturing/H004,1
66,frames/DoughRolling/S20,frames/DoughRolling/S31,1
